customer_id,age,gender,city,income,join_date
C00537,43,M,Kolkata,42200.0,2025-01-26
C00538,27,M,Kolkata,39200.0,2023-01-31
C00539,43,F,Mumbai,35100.0,2023-12-24
C00540,51,M,Mumbai,29400.0,2024-04-14
C00541,58,F,Hyderabad,37000.0,2026-02-25
C00542,24,M,Pune,50900.0,2023-09-27
C00543,21,F,Hyderabad,57600.0,2023-07-28
C00544,62,F,Kolkata,48700.0,2024-11-20
C00545,28,F,Bengaluru,19100.0,2026-04-29
C00546,46,F,Kolkata,111700.0,2024-04-01
C00547,53,F,Ahmedabad,89700.0,2024-03-24
C00548,42,M,Chennai,67200.0,2023-03-09
C00549,38,M,Chennai,129800.0,2025-05-23
C00550,53,M,Ahmedabad,35400.0,2024-04-11
C00551,27,F,Ahmedabad,128600.0,2023-05-08
C00552,54,F,Kolkata,35600.0,2025-01-02
C00553,26,M,Chennai,61200.0,2026-06-21
C00554,41,M,Chennai,31000.0,2025-11-08
C00555,52,M,Lucknow,55400.0,2026-06-06
C00556,52,F,Chennai,65400.0,2024-01-03
C00557,65,M,Ahmedabad,51300.0,2023-02-27
C00558,53,F,Mumbai,75800.0,2024-07-10
C00559,35,Other,Pune,57500.0,2026-01-30
C00560,56,M,Bengaluru,43500.0,2023-02-17
C00561,49,M,Ahmedabad,42600.0,2024-07-15
C00562,41,M,Chennai,79200.0,2024-08-15
C00563,40,M,Delhi,41000.0,2025-03-22
C00564,49,M,Kolkata,83000.0,2023-02-28
C00565,54,M,Kolkata,95300.0,2023-06-10
C00566,29,F,Pune,26000.0,2023-04-13
C00567,30,M,Ahmedabad,91600.0,2025-04-25
C00568,40,F,Pune,139000.0,2024-02-16
C00569,42,F,Mumbai,61600.0,2025-02-24
C00570,52,F,Jaipur,72000.0,2023-07-02
C00571,58,M,Hyderabad,87700.0,2024-02-21
C00572,47,F,Delhi,48600.0,2026-02-13
C00573,34,M,Hyderabad,59700.0,2024-02-03
C00574,37,F,Jaipur,30400.0,2025-08-14
C00575,65,F,Delhi,58500.0,2025-02-17
C00576,42,F,Hyderabad,68800.0,2024-10-16
C00577,39,M,Delhi,69400.0,2024-03-12
C00578,30,F,Pune,88800.0,2023-11-14
C00579,36,M,Bengaluru,38800.0,2024-08-28
C00580,53,M,Lucknow,43300.0,2026-06-27
C00581,29,M,Delhi,129100.0,2025-06-29
C00582,58,M,Jaipur,51400.0,2024-05-11
C00583,36,M,Pune,60200.0,2024-03-02
C00584,29,F,Lucknow,53400.0,2025-03-28
C00585,26,F,Pune,38000.0,2025-10-19
C00586,24,M,Mumbai,114200.0,2023-08-28
C00587,45,M,Chennai,43400.0,2025-12-18
C00588,31,M,Kolkata,33100.0,2025-03-07
C00589,48,M,Mumbai,44900.0,2023-07-22
C00590,36,M,Jaipur,22300.0,2023-10-14
C00591,64,F,Ahmedabad,41000.0,2023-03-14
C00592,33,M,Ahmedabad,35600.0,2024-12-26
C00593,22,M,Kolkata,72600.0,2023-12-03
C00594,52,M,Pune,40600.0,2023-07-22
C00595,29,F,Bengaluru,82000.0,2023-08-19
C00596,42,F,Jaipur,103200.0,2025-06-22
C00597,38,F,Kolkata,78200.0,2025-12-16
C00598,53,F,Lucknow,49900.0,2024-10-05
C00599,40,M,Lucknow,58600.0,2025-07-03
C00600,33,M,Ahmedabad,27700.0,2023-10-07
C00601,56,F,Chennai,51800.0,2025-03-19
C00602,62,M,Pune,37300.0,2024-04-10
C00603,59,F,Ahmedabad,75200.0,2025-01-06
C00604,56,M,Bengaluru,175100.0,2026-04-12
C00605,31,M,Kolkata,68900.0,2025-03-14
C00606,48,F,Delhi,22500.0,2023-09-23
C00607,22,F,Bengaluru,46700.0,2023-09-04
C00608,52,F,Delhi,58100.0,2023-03-19
C00609,40,M,Pune,57200.0,2025-05-03
C00610,46,F,Kolkata,39600.0,2023-09-10
C00611,60,M,Lucknow,61400.0,2024-04-19
C00612,28,M,Lucknow,31400.0,2023-06-25
C00613,35,M,Mumbai,35900.0,2025-08-28
C00614,64,M,Lucknow,73500.0,2023-09-11
C00615,29,M,Jaipur,34800.0,2025-06-21
C00616,26,M,Mumbai,70100.0,2023-04-17
C00617,27,M,Mumbai,29700.0,2026-04-09
C00618,61,M,Unknown,121700.0,2023-02-27
C00619,34,M,Ahmedabad,38800.0,2025-07-30
C00620,55,M,Chennai,49700.0,2023-03-25
C00621,24,M,Chennai,63800.0,2026-02-14
C00622,63,F,Jaipur,42600.0,2024-12-12
C00623,30,M,Hyderabad,58700.0,2026-05-27
C00624,57,M,Ahmedabad,71300.0,2025-06-19
C00625,59,M,Hyderabad,84700.0,2026-01-30
C00626,26,F,Delhi,78500.0,2024-10-18
C00627,44,F,Ahmedabad,50900.0,2024-03-31
C00628,19,F,Kolkata,51500.0,2024-10-20
C00629,22,F,Hyderabad,158300.0,2025-02-11
C00630,46,F,Jaipur,84300.0,2025-03-01
C00631,54,F,Jaipur,36300.0,2025-04-30
C00632,55,F,Ahmedabad,57500.0,2024-06-09
C00633,36,M,Mumbai,47300.0,2023-09-23
C00634,25,M,Kolkata,51800.0,2023-05-21
C00635,65,M,Pune,31600.0,2025-06-13
C00636,62,F,Kolkata,45700.0,2024-02-10
C00637,18,F,Jaipur,124300.0,2023-10-20
C00638,39,F,Delhi,71400.0,2025-11-20
C00639,34,M,Hyderabad,17900.0,2026-04-09
C00640,24,M,Hyderabad,95100.0,2023-12-21
C00641,42,M,Delhi,89800.0,2023-07-24
C00642,62,M,Bengaluru,46800.0,2025-09-20
C00643,21,F,Unknown,76000.0,2023-10-18
C00644,53,F,Jaipur,37400.0,2023-04-21
C00645,23,M,Chennai,44500.0,2025-12-27
C00646,48,F,Lucknow,108000.0,2024-01-08
C00647,36,M,Delhi,48700.0,2023-07-15
C00648,61,Other,Delhi,23700.0,2023-05-06
C00649,56,M,Kolkata,53500.0,2023-09-19
C00650,44,M,Ahmedabad,53100.0,2025-06-05
C00651,27,M,Ahmedabad,94300.0,2025-07-12
C00652,43,M,Chennai,55400.0,2023-06-04
C00653,36,M,Lucknow,45500.0,2023-04-18
C00654,56,F,Ahmedabad,88000.0,2023-02-04
C00655,20,F,Mumbai,58100.0,2025-12-03
C00656,62,F,Jaipur,39200.0,2024-10-16
C00657,30,M,Mumbai,92500.0,2024-12-23
C00658,45,F,Bengaluru,60000.0,2025-09-24
C00659,37,M,Jaipur,55100.0,2024-02-20
C00660,45,M,Pune,59600.0,2025-09-26
C00661,25,F,Jaipur,34000.0,2023-10-12
C00662,58,F,Jaipur,43400.0,2024-06-01
C00663,56,M,Chennai,55100.0,2023-01-27
C00664,18,M,Mumbai,50400.0,2023-08-15
C00665,20,Other,Lucknow,97500.0,2025-04-27
C00666,30,M,Kolkata,60700.0,2026-02-02
C00667,45,M,Chennai,80800.0,2023-01-18
C00668,42,F,Jaipur,55200.0,2026-05-13
C00669,50,M,Kolkata,88500.0,2023-02-12
C00670,55,M,Hyderabad,65800.0,2023-03-30
C00671,23,M,Kolkata,55300.0,2024-08-08
C00672,61,F,Delhi,54700.0,2023-06-06
C00673,62,F,Chennai,35800.0,2023-05-14
C00674,49,F,Chennai,69100.0,2024-04-08
C00675,62,Other,Delhi,54000.0,2026-03-01
C00676,64,F,Hyderabad,43900.0,2025-01-10
C00677,38,M,Ahmedabad,90500.0,2025-11-23
C00678,33,M,Ahmedabad,31300.0,2023-03-24
C00679,38,F,Ahmedabad,45500.0,2025-07-17
C00680,28,F,Ahmedabad,87300.0,2026-03-01
C00681,54,F,Mumbai,63400.0,2025-05-15
C00682,53,F,Delhi,53800.0,2023-07-23
C00683,52,M,Hyderabad,61600.0,2025-08-19
C00684,36,M,Jaipur,59600.0,2024-05-11
C00685,37,M,Bengaluru,27800.0,2024-03-17
C00686,35,M,Chennai,47000.0,2025-04-07
C00687,64,M,Kolkata,113800.0,2026-02-22
C00688,58,F,Ahmedabad,40900.0,2025-05-20
C00689,31,F,Kolkata,47700.0,2026-04-13
C00690,32,M,Bengaluru,43100.0,2025-05-18
C00691,48,M,Chennai,52900.0,2023-03-21
C00692,18,F,Pune,42300.0,2025-03-22
C00693,20,M,Lucknow,68500.0,2025-07-03
C00694,33,F,Hyderabad,60100.0,2024-07-23
C00695,40,F,Mumbai,77900.0,2026-01-19
C00696,28,F,Kolkata,34300.0,2025-05-11
C00697,29,F,Ahmedabad,47200.0,2023-06-18
C00698,27,F,Delhi,49700.0,2025-10-08
C00699,49,M,Kolkata,67500.0,2023-08-24
C00700,33,M,Chennai,38500.0,2024-02-03
C00701,25,M,Pune,83000.0,2024-08-10
C00702,55,Other,Hyderabad,93800.0,2025-03-31
C00703,29,M,Delhi,35200.0,2025-10-09
C00704,41,M,Lucknow,44100.0,2024-04-21
C00705,45,F,Chennai,43300.0,2025-04-24
C00706,25,F,Pune,179800.0,2024-08-07
C00707,45,F,Delhi,45300.0,2026-01-16
C00708,53,M,Lucknow,117000.0,2024-09-06
C00709,43,M,Kolkata,,2024-08-28
C00710,25,M,Chennai,35200.0,2025-08-18
C00711,45,M,Jaipur,40400.0,2025-02-16
C00712,45,M,Lucknow,37600.0,2026-06-30
C00713,54,M,Pune,48800.0,2023-12-24
C00714,58,F,Jaipur,40000.0,2025-12-17
C00715,53,M,Jaipur,38000.0,2024-06-04
C00716,44,F,Mumbai,92600.0,2024-06-08
C00717,34,F,Pune,95400.0,2024-01-28
C00718,26,M,Jaipur,84300.0,2026-05-30
C00719,50,F,Kolkata,69600.0,2023-06-02
C00720,37,M,Chennai,57300.0,2025-06-11
C00721,30,M,Chennai,44000.0,2025-09-10
C00722,45,F,Kolkata,35800.0,2024-04-24
C00723,65,M,Mumbai,64800.0,2024-08-05
C00724,46,Other,Hyderabad,32400.0,2025-05-06
C00725,30,M,Mumbai,35200.0,2023-01-20
C00726,63,F,Chennai,92400.0,2024-08-15
C00727,52,M,Hyderabad,129400.0,2023-08-16
C00728,23,M,Mumbai,65600.0,2023-01-19
C00729,35,M,Jaipur,90500.0,2024-03-19
C00730,22,F,Hyderabad,49200.0,2024-01-03
C00731,64,F,Chennai,30100.0,2025-06-17
C00732,42,F,Kolkata,72400.0,2025-06-07
C00733,19,F,Ahmedabad,71100.0,2024-12-26
C00734,27,F,Jaipur,56800.0,2023-05-27
C00735,47,F,Jaipur,49300.0,2024-03-05
C00736,62,F,Ahmedabad,84800.0,2025-04-27
C00737,22,F,Lucknow,35300.0,2023-07-17
C00738,50,F,Bengaluru,38800.0,2025-09-23
C00739,18,F,Delhi,34900.0,2024-07-18
C00740,35,M,Pune,57100.0,2024-01-04
C00741,49,F,Mumbai,33700.0,2026-06-17
C00742,64,F,Bengaluru,40400.0,2025-03-12
C00743,28,M,Mumbai,40000.0,2024-11-30
C00744,38,M,Bengaluru,48900.0,2025-09-22
C00745,43,M,Hyderabad,28200.0,2024-06-01
C00746,42,F,Kolkata,57200.0,2025-02-13
C00747,39,F,Pune,96400.0,2024-07-14
C00748,44,M,Pune,58500.0,2023-03-01
C00749,30,F,Mumbai,110000.0,2024-06-28
C00750,50,F,Ahmedabad,100200.0,2025-10-13
C00751,51,M,Hyderabad,78000.0,2023-10-30
C00752,58,F,Lucknow,56900.0,2026-06-21
C00753,52,Other,Pune,55600.0,2026-05-15
C00754,18,F,Delhi,77600.0,2023-10-10
C00755,38,F,Mumbai,46100.0,2024-04-22
C00756,65,Other,Jaipur,23600.0,2025-11-11
C00757,23,F,Delhi,68600.0,2024-07-12
C00758,45,M,Chennai,33100.0,2023-12-15
C00759,34,F,Mumbai,35700.0,2024-10-31
C00760,22,F,Mumbai,55000.0,2023-09-15
C00761,48,F,Jaipur,52700.0,2024-10-16
C00762,22,M,Hyderabad,29100.0,2025-12-06
C00763,55,F,Jaipur,59300.0,2025-11-16
C00764,20,M,Pune,85000.0,2025-11-16
C00765,40,F,Kolkata,33100.0,2023-05-25
C00766,54,M,Mumbai,97500.0,2024-08-09
C00767,54,M,Chennai,27300.0,2024-06-05
C00768,27,M,Ahmedabad,142600.0,2026-02-18
C00769,27,M,Mumbai,45700.0,2025-03-11
C00770,36,F,Jaipur,58700.0,2024-01-17
C00771,34,F,Bengaluru,23500.0,2025-02-14
C00772,38,F,Mumbai,53500.0,2024-11-03
C00773,31,M,Mumbai,61000.0,2023-11-23
C00774,26,M,Chennai,52900.0,2024-09-21
C00775,63,F,Chennai,42700.0,2023-03-25
C00776,18,F,Mumbai,35900.0,2023-05-26
C00777,62,M,Bengaluru,91500.0,2026-04-09
C00778,30,F,Kolkata,55800.0,2024-02-28
C00779,21,M,Lucknow,110000.0,2024-10-22
C00780,18,F,Bengaluru,43400.0,2025-02-01
C00781,57,F,Unknown,45200.0,2024-07-22
C00782,49,M,Bengaluru,79400.0,2023-12-13
C00783,51,M,Kolkata,26500.0,2023-12-13
C00784,45,F,Hyderabad,31900.0,2024-02-12
C00785,48,M,Hyderabad,90100.0,2023-05-13
C00786,25,M,Bengaluru,32500.0,2024-09-05
C00787,56,F,Lucknow,24300.0,2025-09-14
C00788,43,M,Jaipur,127500.0,2023-04-16
C00789,51,M,Delhi,29400.0,2023-06-20
C00790,20,F,Hyderabad,59800.0,2024-10-01
C00791,29,F,Ahmedabad,56700.0,2026-06-27
C00792,18,F,Chennai,15500.0,2023-09-19
C00793,61,F,Kolkata,48800.0,2024-05-08
C00794,22,F,Kolkata,67300.0,2026-06-21
C00795,47,F,Delhi,64500.0,2025-06-21
C00796,47,M,Hyderabad,82600.0,2023-10-17
C00797,34,F,Lucknow,46200.0,2023-03-26
C00798,65,Other,Lucknow,75800.0,2023-02-14
C00799,64,M,Chennai,40300.0,2025-03-25
C00800,40,M,Bengaluru,29200.0,2023-11-29
C00801,32,F,Jaipur,30700.0,2024-04-09
C00802,54,M,Hyderabad,28500.0,2023-07-19
C00803,38,M,Lucknow,86600.0,2026-05-09
C00804,31,F,Delhi,27800.0,2023-11-25
C00805,19,Other,Chennai,62200.0,2023-08-28
C00806,28,M,Mumbai,48800.0,2025-03-08
C00807,56,M,Chennai,52500.0,2024-12-02
C00808,55,M,Lucknow,101600.0,2024-08-05
C00809,51,F,Mumbai,45200.0,2024-10-18
C00810,55,M,Ahmedabad,72400.0,2024-12-21
C00811,51,M,Pune,55900.0,2023-12-26
C00812,35,M,Chennai,51400.0,2024-01-20
C00813,47,M,Delhi,154800.0,2026-05-30
C00814,32,F,Delhi,28800.0,2025-03-09
C00815,44,F,Jaipur,98200.0,2023-12-31
C00816,51,F,Bengaluru,73900.0,2023-03-13
C00817,55,F,Chennai,44300.0,2026-06-17
C00818,50,M,Lucknow,114500.0,2024-05-18
C00819,41,F,Pune,23900.0,2023-05-07
C00820,32,F,Hyderabad,43500.0,2026-06-25
C00821,47,M,Lucknow,31900.0,2024-04-26
C00822,59,F,Delhi,66200.0,2023-10-10
C00823,34,M,Ahmedabad,33300.0,2025-10-22
C00824,22,F,Lucknow,66800.0,2023-03-15
C00825,46,M,Kolkata,50600.0,2025-12-23
C00826,21,Other,Delhi,44300.0,2025-02-11
C00827,27,M,Chennai,65500.0,2023-12-13
C00828,34,F,Ahmedabad,48700.0,2023-11-20
C00829,27,F,Kolkata,33700.0,2023-08-27
C00830,34,F,Mumbai,194000.0,2023-12-03
C00831,37,M,Pune,44200.0,2023-12-07
C00832,41,F,Delhi,20300.0,2025-08-03
C00833,22,F,Chennai,37700.0,2025-06-10
C00834,51,M,Kolkata,31100.0,2024-04-06
C00835,23,M,Kolkata,79800.0,2025-03-08
C00836,19,F,Bengaluru,63600.0,2025-01-02
C00837,30,F,Kolkata,65800.0,2023-06-11
C00838,60,M,Pune,46600.0,2024-03-23
C00839,60,M,Ahmedabad,48500.0,2023-09-22
C00840,65,M,Ahmedabad,46500.0,2025-10-06
C00841,28,F,Kolkata,53000.0,2023-05-12
C00842,64,F,Chennai,80100.0,2023-04-30
C00843,40,F,Delhi,64000.0,2026-05-27
C00844,33,Other,Chennai,68900.0,2024-11-02
C00845,48,M,Jaipur,68900.0,2024-05-19
C00846,28,M,Delhi,81900.0,2023-04-19
C00847,33,M,Mumbai,62600.0,2026-06-15
C00848,25,M,Pune,64600.0,2023-10-20
C00849,21,F,Chennai,93900.0,2025-09-14
C00850,57,F,Bengaluru,40800.0,2025-04-07
C00851,21,M,Ahmedabad,37400.0,2023-07-06
C00852,42,M,Kolkata,32300.0,2025-11-25
C00853,20,F,Delhi,59700.0,2023-09-13
C00854,49,F,Kolkata,23900.0,2025-10-28
C00855,20,M,Mumbai,67700.0,2025-01-17
C00856,44,Other,Jaipur,52400.0,2026-04-16
C00857,46,F,Kolkata,91600.0,2026-06-19
C00858,49,M,Chennai,40600.0,2023-02-10
C00859,36,F,Delhi,50200.0,2025-01-26
C00860,38,M,Bengaluru,91100.0,2023-04-23
C00861,22,F,Mumbai,102500.0,2025-02-06
C00862,35,Other,Lucknow,40500.0,2026-04-04
C00863,45,F,Pune,59700.0,2025-05-03
C00864,59,F,Jaipur,62800.0,2023-03-19
C00865,39,M,Chennai,65100.0,2024-12-19
C00866,38,F,Pune,48900.0,2025-05-27
C00867,23,F,Bengaluru,97900.0,2026-05-04
C00868,18,F,Pune,23500.0,2024-02-06
C00869,22,F,Ahmedabad,45500.0,2025-04-12
C00870,58,Other,Delhi,67300.0,2023-03-05
C00871,29,F,Pune,67600.0,2024-10-13
C00872,43,M,Chennai,101100.0,2025-06-04
C00873,63,Other,Lucknow,94300.0,2025-12-01
C00874,51,F,Ahmedabad,48400.0,2024-01-08
C00875,31,F,Ahmedabad,98700.0,2023-11-02
C00876,43,F,Pune,39900.0,2023-07-28
C00877,62,M,Jaipur,83600.0,2024-04-11
C00878,44,M,Hyderabad,124200.0,2025-07-20
C00879,26,F,Jaipur,95000.0,2026-03-22
C00880,43,F,Unknown,57700.0,2024-10-08
C00881,64,M,Chennai,47400.0,2023-12-28
C00882,39,F,Hyderabad,27600.0,2026-05-24
C00883,64,M,Delhi,63200.0,2024-12-21
C00884,47,F,Ahmedabad,33300.0,2024-12-16
C00885,60,M,Chennai,38500.0,2024-06-26
C00886,65,M,Bengaluru,32200.0,2023-07-13
C00887,34,M,Kolkata,44700.0,2024-10-13
C00888,43,M,Lucknow,,2025-11-16
C00889,53,F,Kolkata,62200.0,2025-12-05
C00890,18,M,Chennai,42000.0,2024-10-08
C00891,25,M,Delhi,89000.0,2025-08-11
C00892,52,F,Ahmedabad,50100.0,2025-12-17
C00893,32,F,Mumbai,38600.0,2025-11-02
C00894,64,M,Mumbai,60900.0,2025-08-06
C00895,39,Other,Chennai,133100.0,2025-08-18
C00896,31,M,Pune,64000.0,2023-02-18
C00897,43,F,Jaipur,46700.0,2025-03-13
C00898,45,F,Kolkata,27700.0,2026-01-22
C00899,40,M,Delhi,49800.0,2024-08-29
C00900,31,M,Kolkata,61100.0,2023-01-10
C00901,41,M,Bengaluru,46200.0,2024-11-04
C00902,19,M,Mumbai,26000.0,2024-12-26
C00903,62,F,Ahmedabad,37500.0,2024-05-30
C00904,43,M,Bengaluru,105800.0,2023-08-12
C00905,31,M,Ahmedabad,104900.0,2023-07-22
C00906,24,M,Kolkata,36900.0,2025-07-30
C00907,20,M,Delhi,74400.0,2024-08-11
C00908,64,F,Mumbai,32400.0,2024-07-24
C00909,40,M,Kolkata,103500.0,2025-08-14
C00910,63,F,Mumbai,61400.0,2023-07-15
C00911,60,M,Chennai,84300.0,2024-02-22
C00912,64,M,Lucknow,25400.0,2023-01-09
C00913,62,F,Lucknow,74600.0,2024-06-15
C00914,35,M,Ahmedabad,54800.0,2023-05-29
C00915,55,F,Kolkata,80700.0,2024-01-18
C00916,52,F,Hyderabad,83000.0,2025-11-01
C00917,32,M,Mumbai,56700.0,2024-04-20
C00918,42,M,Mumbai,42000.0,2024-08-01
C00919,54,M,Hyderabad,78100.0,2025-12-12
C00920,45,M,Pune,53500.0,2023-07-25
C00921,27,M,Kolkata,37100.0,2025-09-12
C00922,56,M,Hyderabad,36400.0,2025-07-03
C00923,34,M,Lucknow,28300.0,2025-01-14
C00924,56,F,Mumbai,43700.0,2025-07-01
C00925,39,F,Lucknow,90300.0,2023-02-23
C00926,43,F,Kolkata,59600.0,2025-09-28
C00927,61,M,Delhi,43300.0,2023-12-10
C00928,42,M,Delhi,79000.0,2026-04-07
C00929,34,F,Ahmedabad,37800.0,2026-03-30
C00930,30,F,Lucknow,57400.0,2024-12-03
C00931,37,F,Lucknow,50700.0,2024-06-10
C00932,42,M,Lucknow,78100.0,2024-02-16
C00933,21,F,Pune,27000.0,2024-07-22
C00934,27,F,Lucknow,37500.0,2023-07-18
C00935,20,M,Delhi,26300.0,2026-03-30
C00936,58,M,Pune,48900.0,2025-02-13
C00937,62,F,Ahmedabad,94900.0,2024-01-24
C00938,35,M,Chennai,43800.0,2024-04-18
C00939,64,M,Bengaluru,43700.0,2025-02-03
C00940,53,F,Ahmedabad,81400.0,2024-08-14
C00941,64,F,Jaipur,89000.0,2026-02-21
C00942,39,M,Pune,52900.0,2025-12-31
C00943,51,M,Delhi,74800.0,2025-09-08
C00944,64,M,Delhi,33900.0,2025-09-20
C00945,25,F,Kolkata,102300.0,2023-06-17
C00946,57,M,Mumbai,144600.0,2023-10-11
C00947,61,Other,Lucknow,69500.0,2025-11-25
C00948,36,M,Delhi,21500.0,2025-04-03
C00949,59,M,Lucknow,42800.0,2026-04-13
C00950,58,F,Hyderabad,72500.0,2026-05-07
C00951,54,F,Mumbai,45500.0,2026-02-13
C00952,23,M,Hyderabad,97500.0,2026-05-28
C00953,43,M,Lucknow,71700.0,2025-06-09
C00954,51,Other,Pune,40000.0,2023-05-14
C00955,62,M,Jaipur,55800.0,2023-05-02
C00956,23,F,Mumbai,36800.0,2025-04-12
C00957,54,M,Pune,50700.0,2025-10-18
C00958,50,F,Delhi,42900.0,2025-06-13
C00959,39,F,Jaipur,93300.0,2023-10-16
C00960,38,M,Chennai,142500.0,2025-12-12
C00961,23,F,Delhi,28900.0,2026-05-13
C00962,23,M,Bengaluru,23100.0,2025-12-10
C00963,65,M,Ahmedabad,49300.0,2025-04-18
C00964,21,F,Mumbai,27800.0,2025-06-30
C00965,47,M,Bengaluru,56200.0,2023-02-09
C00966,28,F,Lucknow,77000.0,2023-09-07
C00967,47,M,Mumbai,107700.0,2023-08-06
C00968,48,M,Ahmedabad,60200.0,2023-06-28
C00969,41,M,Mumbai,50400.0,2023-07-02
C00970,26,M,Pune,22600.0,2026-04-02
C00971,20,M,Hyderabad,55700.0,2024-12-05
C00972,48,F,Kolkata,56800.0,2024-05-11
C00973,57,F,Pune,73300.0,2024-08-19
C00974,54,F,Ahmedabad,40000.0,2024-04-05
C00975,53,M,Mumbai,45200.0,2024-04-18
C00976,41,M,Pune,28300.0,2024-11-15
C00977,48,M,Hyderabad,19600.0,2025-11-26
C00978,23,M,Bengaluru,33400.0,2023-11-15
C00979,19,F,Pune,27100.0,2023-12-22
C00980,37,M,Lucknow,64000.0,2024-09-08
C00981,45,M,Bengaluru,43600.0,2023-08-17
C00982,28,F,Ahmedabad,43200.0,2024-12-29
C00983,21,M,Bengaluru,35300.0,2024-07-14
C00984,32,M,Mumbai,12800.0,2024-09-26
C00985,23,M,Jaipur,108400.0,2024-04-03
C00986,47,M,Jaipur,35100.0,2023-01-25
C00987,55,F,Chennai,45700.0,2026-02-28
C00988,19,M,Lucknow,28600.0,2024-01-05
C00989,32,M,Mumbai,85200.0,2026-06-01
C00990,28,M,Ahmedabad,58700.0,2025-10-08
C00991,25,M,Delhi,37900.0,2024-09-02
C00992,43,M,Jaipur,46100.0,2026-05-05
C00993,62,F,Ahmedabad,117000.0,2023-04-19
C00994,61,F,Bengaluru,53200.0,2026-05-28
C00995,22,F,Pune,50700.0,2024-12-20
C00996,23,M,Jaipur,36000.0,2026-01-10
C00997,43,F,Mumbai,23400.0,2024-03-07
C00998,21,F,Jaipur,51200.0,2025-10-28
C00999,36,M,Hyderabad,63700.0,2024-09-27
C01000,37,F,Hyderabad,90200.0,2026-03-18
C01001,50,M,Hyderabad,20000.0,2026-01-26
C01002,37,M,Lucknow,33100.0,2026-01-29
C01003,29,F,Jaipur,42400.0,2024-01-02
C01004,64,M,Chennai,54900.0,2025-07-13
C01005,18,F,Ahmedabad,51500.0,2024-02-18
C01006,43,M,Hyderabad,52100.0,2023-12-22
C01007,31,F,Bengaluru,66100.0,2023-01-11
C01008,55,F,Mumbai,36600.0,2026-06-27
C01009,54,F,Lucknow,83700.0,2026-02-19
C01010,28,M,Kolkata,66800.0,2023-03-06
C01011,53,M,Hyderabad,47600.0,2023-05-05
C01012,30,M,Ahmedabad,113000.0,2023-11-08
C01013,60,M,Bengaluru,110800.0,2026-04-29
C01014,20,M,Mumbai,83700.0,2025-02-13
C01015,50,F,Pune,14100.0,2025-09-28
C01016,23,F,Delhi,111900.0,2025-05-22
C01017,27,Other,Bengaluru,78600.0,2024-11-24
C01018,22,M,Chennai,135700.0,2026-03-28
C01019,40,M,Bengaluru,96000.0,2025-09-16
C01020,27,M,Bengaluru,111900.0,2025-03-09
C01021,61,F,Chennai,81700.0,2024-11-04
C01022,19,F,Pune,100900.0,2025-06-30
C01023,30,F,Lucknow,134900.0,2024-02-10
C01024,57,F,Jaipur,60600.0,2025-09-22
C01025,19,F,Mumbai,27100.0,2025-11-06
C01026,37,M,Bengaluru,47900.0,2024-09-28
C01027,18,M,Bengaluru,65500.0,2025-06-08
C01028,54,F,Chennai,56900.0,2024-05-03
C01029,26,M,Ahmedabad,31400.0,2026-05-22
C01030,34,M,Bengaluru,26400.0,2023-08-27
C01031,26,F,Bengaluru,39400.0,2023-06-29
C01032,28,Other,Chennai,79100.0,2026-03-12
C01033,32,F,Ahmedabad,112000.0,2023-11-13
C01034,41,F,Chennai,83100.0,2026-06-21
C01035,55,F,Lucknow,88500.0,2023-08-20
C01036,52,M,Bengaluru,53000.0,2023-11-27
C01037,47,M,Hyderabad,25100.0,2024-07-14
C01038,48,F,Mumbai,44800.0,2025-08-06
C01039,22,F,Ahmedabad,49000.0,2023-09-05
C01040,61,M,Hyderabad,44000.0,2023-10-10
C01041,31,F,Chennai,56400.0,2025-07-28
C01042,28,M,Bengaluru,67100.0,2023-02-01
C01043,26,M,Chennai,80700.0,2024-06-13
C01044,51,F,Jaipur,48500.0,2024-01-16
C01045,29,M,Jaipur,23400.0,2023-03-04
C01046,52,M,Lucknow,44300.0,2023-05-08
C01047,52,M,Bengaluru,56100.0,2023-06-12
C01048,18,F,Bengaluru,95400.0,2025-08-15
C01049,57,M,Hyderabad,42600.0,2026-06-28
C01050,39,F,Kolkata,69300.0,2023-10-22
C01051,46,F,Bengaluru,62700.0,2023-06-28
C01052,25,M,Lucknow,56100.0,2023-08-17
C01053,28,Other,Ahmedabad,83600.0,2025-06-01
C01054,58,M,Ahmedabad,40900.0,2024-01-29
C01055,54,Other,Chennai,42500.0,2024-11-22
C01056,31,F,Hyderabad,54700.0,2023-03-13
C01057,47,Other,Pune,41200.0,2023-11-14
C01058,52,M,Delhi,69100.0,2024-08-17
C01059,38,F,Chennai,39900.0,2024-01-14
C01060,54,M,Bengaluru,60900.0,2025-06-25
C01061,22,M,Chennai,52600.0,2023-05-16
C01062,36,F,Pune,60600.0,2024-12-30
C01063,31,M,Delhi,44700.0,2026-02-16
C01064,43,F,Pune,47200.0,2025-06-24
C01065,21,M,Pune,57400.0,2024-06-13
C01066,42,M,Jaipur,60200.0,2025-07-23
C01067,62,F,Ahmedabad,54900.0,2024-10-27
C01068,59,M,Kolkata,118500.0,2024-06-06
C01069,42,F,Bengaluru,35200.0,2024-01-22
C01070,35,F,Lucknow,53400.0,2024-07-27
C01071,57,F,Hyderabad,27100.0,2024-08-05
C01072,25,M,Chennai,65000.0,2024-07-26
C01073,56,F,Bengaluru,33300.0,2024-10-05
