transaction_id,customer_id,merchant_id,transaction_date,amount,payment_product,payment_channel,transaction_status
T0000377,C02737,M0113,2026-04-03,646.15,NETC,Toll Plaza,Success
T0000378,C03683,M0199,2026-06-14,714.51,UPI,Mobile App,Success
T0000379,C01348,M0013,2025-06-18,1461.2,UPI,QR,Success
T0000380,C03090,M0123,2025-03-28,473.49,NETC,FASTag,Success
T0000381,C02173,M0270,2025-01-11,779.4,UPI,UPI Lite,Success
T0000382,C03392,M0202,2025-05-23,634.59,UPI,QR,Success
T0000383,C00153,M0093,2025-11-07,2988.49,Acceptance,E-commerce,Success
T0000384,C01605,M0476,2025-02-03,792.02,UPI,QR,Success
T0000385,C02068,M0084,2026-06-04,1372.74,RuPay,ATM,Success
T0000386,C01827,M0390,2025-08-29,631.96,UPI,UPI Lite,Success
T0000387,C00247,M0021,2025-08-24,5593.31,RuPay,POS,Success
T0000388,C01371,M0202,2026-03-11,4856.32,RuPay,POS,Success
T0000389,C03548,M0071,2025-03-13,708.55,NETC,Toll Plaza,Success
T0000390,C01692,M0387,2026-02-19,-1.0,UPI,UPI Lite,Success
T0000391,C02151,M0314,2025-02-19,74.65,UPI,UPI Lite,Success
T0000392,C02645,M0396,2026-03-13,192.43,UPI,Mobile App,Success
T0000393,C03391,M0303,2025-07-14,323.2,UPI,UPI Lite,Success
T0000394,C02399,M0211,2026-05-11,274.88,UPI,UPI Lite,Success
T0000395,C02282,M0363,2025-11-11,881.19,UPI,QR,Success
T0000396,C01671,M0219,2025-08-29,112.33,UPI,UPI Lite,Success
T0000397,C00037,M0493,2025-09-03,888.5,UPI,QR,Success
T0000398,C03417,M0017,2025-02-09,452.52,UPI,UPI Lite,Success
T0000399,C01628,M0276,2025-06-17,523.07,UPI,Mobile App,Success
T0000400,C02340,M0056,2025-08-02,262.81,UPI,QR,Failed
T0000401,C01372,M0139,2026-02-11,877.51,UPI,UPI Lite,Success
T0000402,C00677,M0087,2026-06-21,1288.37,UPI,UPI Lite,Success
T0000403,C00253,M0091,2025-11-23,595.29,RuPay,ATM,Success
T0000404,C02865,M0103,2025-07-23,1007.32,UPI,UPI Lite,Success
T0000405,C01617,M0286,2026-06-07,470.58,UPI,Mobile App,Success
T0000406,C02017,M0349,2025-11-13,1109.41,Acceptance,E-commerce,Success
T0000407,C02232,M0037,2026-01-18,291.93,UPI,QR,Success
T0000408,C00761,M0194,2025-03-16,164.7,UPI,Mobile App,Success
T0000409,C03287,M0385,2025-04-14,729.48,UPI,UPI Lite,Success
T0000410,C00393,M0127,2025-11-24,817.13,UPI,Mobile App,Success
T0000411,C03092,M0275,2025-11-07,1166.16,Acceptance,E-commerce,Success
T0000412,C03543,M0310,2025-08-26,211.05,UPI,Mobile App,Success
T0000413,C00431,M0025,2025-09-22,406.61,UPI,Mobile App,Success
T0000414,C03731,M0197,2025-01-18,781.3,UPI,UPI Lite,Success
T0000415,C00997,M0410,2025-09-22,2640.81,RuPay,POS,Success
T0000416,C01092,M0295,2025-07-11,534.79,UPI,UPI Lite,Success
T0000417,C01101,M0409,2026-06-22,1424.37,Acceptance,POS,Success
T0000418,C00102,M0488,2026-05-16,651.53,UPI,UPI Lite,Success
T0000419,C02700,M0355,2025-11-04,1386.54,Acceptance,E-commerce,Success
T0000420,C00893,M0007,2026-05-09,1405.9,RuPay,POS,Success
T0000421,C02261,M0450,2025-07-19,1401.48,RuPay,ATM,Success
T0000422,C01789,M0438,2025-10-19,838.0,NETC,FASTag,Success
T0000423,C02181,M0107,2025-12-06,867.97,RuPay,POS,Success
T0000424,C03097,M0475,2026-06-05,120.74,UPI,UPI Lite,Success
T0000425,C04568,M0144,2025-05-01,252.28,UPI,QR,Success
T0000426,C03685,M0289,2026-06-24,562.13,NETC,Toll Plaza,Success
T0000427,C01781,M0047,2025-06-16,1254.44,Acceptance,POS,Success
T0000428,C03615,M0188,2026-02-15,1494.29,RuPay,ATM,Success
T0000429,C04014,M0212,2025-05-05,1311.33,UPI,Mobile App,Success
T0000430,C01280,M0147,2025-07-13,1928.55,RuPay,POS,Success
T0000431,C04009,M0185,2025-02-16,672.92,UPI,QR,Success
T0000432,C03287,M0487,2026-01-02,318.9,UPI,Mobile App,Success
T0000433,C02682,M0162,2025-01-21,1430.04,Acceptance,E-commerce,Success
T0000434,C04518,M0197,2025-07-28,783.04,RuPay,E-commerce,Success
T0000435,C02629,M0215,2026-05-23,935.76,UPI,Mobile App,Success
T0000436,C00539,M0431,2026-03-29,497.55,RuPay,ATM,Success
T0000437,C01781,M0248,2025-12-17,483.43,UPI,Mobile App,Success
T0000438,C03527,M0285,2026-06-23,2759.31,RuPay,E-commerce,Success
T0000439,C02349,M0132,2025-05-31,2707.0,RuPay,E-commerce,Success
T0000440,C01961,M0245,2026-02-08,2365.49,RuPay,ATM,Success
T0000441,C03092,M0492,2025-08-30,420.68,NETC,Toll Plaza,Success
T0000442,C03563,M0278,2026-04-09,383.33,UPI,QR,Success
T0000443,C04902,M0207,2026-05-07,563.31,UPI,QR,Success
T0000444,C02305,M0478,2025-08-22,2578.56,Acceptance,QR,Success
T0000445,C02501,M0028,2026-01-21,541.11,UPI,QR,Success
T0000446,C02486,M0042,2025-10-11,477.57,UPI,QR,Success
T0000447,C02446,M0472,2025-02-20,397.15,UPI,UPI Lite,Success
T0000448,C00649,M0431,2025-01-30,527.53,UPI,UPI Lite,Success
T0000449,C02270,M0178,2025-11-28,145.86,UPI,QR,Success
T0000450,C03816,M0350,2025-03-12,646.42,UPI,Mobile App,Success
T0000451,C01552,M0236,2026-04-21,178.98,UPI,Mobile App,Success
T0000452,C04722,M0205,2025-10-19,269.93,UPI,UPI Lite,Success
T0000453,C04872,M0269,2026-02-21,748.95,UPI,QR,Success
T0000454,C01303,M0012,2026-03-28,317.03,UPI,Mobile App,Success
T0000455,C02633,M0152,2025-03-15,1402.24,UPI,QR,Success
T0000456,C02533,M0479,2026-04-30,1766.26,RuPay,E-commerce,Success
T0000457,C01269,M0155,2026-06-21,994.05,UPI,QR,Success
T0000458,C01774,M0435,2026-02-15,541.22,UPI,QR,Failed
T0000459,C03090,M0248,2025-10-24,479.44,UPI,UPI Lite,Success
T0000460,C03628,M0366,2025-01-11,1754.01,UPI,QR,Success
T0000461,C01167,M0298,2025-11-28,5853.36,RuPay,POS,Success
T0000462,C02549,M0410,2025-05-22,998.42,UPI,Mobile App,Success
T0000463,C01551,M0301,2026-02-15,141.61,UPI,UPI Lite,Success
T0000464,C02141,M0437,2025-06-27,2601.84,RuPay,POS,Success
T0000465,C03521,M0469,2025-03-09,381.42,UPI,QR,Success
T0000466,C03655,M0496,2026-05-06,1916.67,Acceptance,POS,Success
T0000467,C00621,M0183,2025-12-25,606.63,NETC,Toll Plaza,Success
T0000468,C02524,M0014,2026-04-24,531.72,Acceptance,E-commerce,Success
T0000469,C04768,M0102,2025-09-11,352.68,UPI,UPI Lite,Success
T0000470,C04897,M0292,2026-06-30,346.34,UPI,QR,Success
T0000471,C00171,M0178,2026-04-07,803.52,NETC,FASTag,Success
T0000472,C02420,M0074,2026-03-02,817.5,NETC,Toll Plaza,Success
T0000473,C02780,M0320,2025-03-15,583.62,UPI,UPI Lite,Success
T0000474,C01417,M0227,2025-04-05,701.29,UPI,Mobile App,Success
T0000475,C00939,M0142,2025-05-13,4081.4,RuPay,ATM,Success
T0000476,C04931,M0081,2025-10-24,293.96,UPI,QR,Success
T0000477,C02032,M0002,2025-10-27,552.92,UPI,UPI Lite,Success
T0000478,C03178,M0474,2025-03-20,1926.97,RuPay,POS,Success
T0000479,C02772,M0081,2025-07-08,711.16,UPI,QR,Success
T0000480,C03797,M0248,2025-01-01,170.83,UPI,Mobile App,Success
T0000481,C02885,M0417,2025-03-26,2125.89,UPI,Mobile App,Success
T0000482,C01732,M0304,2026-05-10,693.92,NETC,Toll Plaza,Reversed
T0000483,C01273,M0447,2025-04-15,461.28,UPI,QR,Success
T0000484,C01753,M0129,2025-01-28,721.71,UPI,Mobile App,Success
T0000485,C01957,M0362,2025-05-09,472.47,UPI,QR,Success
T0000486,C03488,M0293,2026-04-05,434.76,UPI,Mobile App,Success
T0000487,C01692,M0176,2025-07-27,160.82,UPI,Mobile App,Success
T0000488,C04166,M0386,2025-12-27,341.53,NETC,Toll Plaza,Success
T0000489,C01258,M0398,2025-08-18,787.07,RuPay,E-commerce,Success
T0000490,C00432,M0223,2025-10-09,161.51,UPI,UPI Lite,Success
T0000491,C04266,M0492,2026-02-21,731.14,UPI,Mobile App,Success
T0000492,C02084,M0491,2025-11-21,1756.66,RuPay,ATM,Success
T0000493,C03906,M0246,2026-06-07,120.8,UPI,UPI Lite,Success
T0000494,C04355,M0156,2025-04-08,552.13,UPI,UPI Lite,Success
T0000495,C02299,M0425,2025-08-08,513.14,NETC,FASTag,Success
T0000496,C02105,M0018,2025-07-05,323.82,UPI,Mobile App,Success
T0000497,C01185,M0336,2026-03-31,736.72,UPI,Mobile App,Success
T0000498,C00437,M0314,2025-05-31,546.54,Acceptance,POS,Success
T0000499,C04326,M0395,2026-04-16,1611.52,NETC,FASTag,Success
T0000500,C04927,M0456,2026-06-15,164.1,UPI,UPI Lite,Success
T0000501,C04937,M0163,2026-01-17,928.52,RuPay,POS,Success
T0000502,C04716,M0339,2025-12-22,326.76,UPI,UPI Lite,Success
T0000503,C02400,M0176,2026-05-24,625.71,NETC,FASTag,Success
T0000504,C00622,M0416,2025-08-04,1371.99,RuPay,ATM,Success
T0000505,C03714,M0072,2026-03-25,3005.92,RuPay,ATM,Success
T0000506,C00635,M0187,2025-03-19,208.41,UPI,UPI Lite,Success
T0000507,C03013,M0252,2025-09-15,3862.51,Acceptance,QR,Success
T0000508,C01994,M0172,2025-03-19,678.82,NETC,Toll Plaza,Success
T0000509,C02676,M0307,2025-10-15,294.01,UPI,QR,Success
T0000510,C02341,M0494,2025-10-17,506.52,UPI,UPI Lite,Success
T0000511,C01410,M0099,2025-05-23,1003.9,NETC,Toll Plaza,Success
T0000512,C03817,M0268,2026-06-12,1520.59,Acceptance,POS,Success
T0000513,C00829,M0250,2025-12-20,182.26,Acceptance,E-commerce,Failed
T0000514,C02282,M0498,2025-01-28,3825.42,RuPay,E-commerce,Success
T0000515,C00537,M0109,2025-02-01,527.15,UPI,Mobile App,Success
T0000516,C01403,M0146,2025-10-21,319.56,UPI,Mobile App,Success
T0000517,C00805,M0096,2026-01-18,465.73,UPI,UPI Lite,Success
T0000518,C03282,M0474,2025-06-11,223.47,UPI,UPI Lite,Success
T0000519,C00852,M0166,2026-01-31,1095.28,RuPay,POS,Success
T0000520,C02226,M0245,2025-12-13,403.86,UPI,Mobile App,Success
T0000521,C00556,M0326,2025-10-29,184.33,UPI,UPI Lite,Success
T0000522,C03144,M0141,2025-10-26,275.21,UPI,Mobile App,Success
T0000523,C04324,M0391,2025-10-21,442.67,UPI,UPI Lite,Success
T0000524,C01865,M0228,2025-12-09,1744.87,RuPay,ATM,Success
T0000525,C04350,M0375,2025-12-09,73.95,UPI,QR,Success
T0000526,C02095,M0455,2025-05-16,329.01,Acceptance,QR,Success
T0000527,C03479,M0251,2026-01-20,1418.49,UPI,UPI Lite,Success
T0000528,C02931,M0496,2025-03-10,706.13,Acceptance,QR,Success
T0000529,C02628,M0332,2025-03-31,2079.88,RuPay,POS,Success
T0000530,C00254,M0291,2025-07-18,1805.32,RuPay,POS,Success
T0000531,C03521,M0002,2026-03-22,959.14,Acceptance,QR,Success
T0000532,C00059,M0451,2025-04-10,522.8,UPI,UPI Lite,Success
T0000533,C03703,M0485,2025-11-10,1479.34,UPI,Mobile App,Success
T0000534,C01722,M0341,2026-02-03,754.76,NETC,Toll Plaza,Success
T0000535,C02608,M0478,2025-02-01,527.13,NETC,Toll Plaza,Success
T0000536,C00265,M0219,2025-07-12,1411.54,UPI,UPI Lite,Success
T0000537,C01708,M0155,2025-03-01,1222.74,UPI,QR,Success
T0000538,C03215,M0267,2025-02-08,1143.42,UPI,UPI Lite,Success
T0000539,C02294,M0210,2026-01-27,867.64,UPI,QR,Success
T0000540,C03288,M0263,2025-08-13,742.25,UPI,Mobile App,Success
T0000541,C02485,M0130,2025-11-27,3051.35,Acceptance,E-commerce,Success
T0000542,C02736,M0058,2025-12-08,718.09,UPI,UPI Lite,Failed
T0000543,C02524,M0346,2026-01-21,1387.03,RuPay,POS,Success
T0000544,C03456,M0200,2025-04-19,352.54,UPI,QR,Success
T0000545,C00938,M0344,2025-10-13,534.64,UPI,QR,Success
T0000546,C00878,M0441,2025-07-30,904.16,RuPay,ATM,Failed
T0000547,C02705,M0001,2025-12-02,586.84,UPI,UPI Lite,Success
T0000548,C00547,M0052,2026-02-10,188.31,UPI,QR,Success
T0000549,C02463,M0112,2026-02-10,553.05,NETC,FASTag,Success
T0000550,C03204,M0431,2025-10-20,1401.95,NETC,FASTag,Success
T0000551,C04494,M0352,2025-02-23,571.79,UPI,Mobile App,Success
T0000552,C03579,M0227,2026-03-15,821.97,NETC,FASTag,Success
T0000553,C03632,M0466,2025-05-22,378.93,UPI,Mobile App,Success
T0000554,C02216,M0290,2026-05-03,3788.0,RuPay,POS,Success
T0000555,C03847,M0229,2025-06-22,,UPI,Mobile App,Success
T0000556,C00230,M0367,2025-08-21,642.1,UPI,QR,Success
T0000557,C04799,M0135,2025-02-07,3694.71,RuPay,E-commerce,Success
T0000558,C01428,M0279,2025-10-24,534.97,UPI,QR,Success
T0000559,C01700,M0209,2026-04-30,7754.39,Acceptance,E-commerce,Success
T0000560,C03970,M0440,2025-10-28,616.17,Acceptance,E-commerce,Success
T0000561,C03066,M0070,2025-03-17,737.22,UPI,Mobile App,Success
T0000562,C02146,M0382,2025-06-02,671.59,NETC,Toll Plaza,Success
T0000563,C00007,M0191,2025-11-10,257.78,UPI,QR,Success
T0000564,C04273,M0202,2025-05-14,469.16,UPI,Mobile App,Success
T0000565,C01230,M0152,2026-04-06,376.7,NETC,FASTag,Success
T0000566,C04395,M0171,2026-05-28,202.87,UPI,QR,Success
T0000567,C01824,M0173,2025-02-14,415.02,UPI,QR,Success
T0000568,C03985,M0412,2025-07-27,2241.1,Acceptance,QR,Success
T0000569,C02277,M0351,2026-03-03,2598.99,Acceptance,QR,Success
T0000570,C02944,M0356,2025-03-12,242.36,NETC,FASTag,Success
T0000571,C00631,M0287,2026-01-12,728.9,UPI,UPI Lite,Success
T0000572,C00270,M0438,2026-01-25,517.96,NETC,Toll Plaza,Success
T0000573,C04177,M0161,2025-07-13,364.5,RuPay,ATM,Success
T0000574,C03772,M0448,2025-09-20,3751.71,RuPay,ATM,Success
T0000575,C04916,M0160,2025-12-20,3046.78,RuPay,POS,Success
T0000576,C00501,M0203,2025-05-09,928.8,RuPay,POS,Success
T0000577,C02751,M0459,2025-05-03,850.95,UPI,UPI Lite,Success
T0000578,C01313,M0132,2025-02-15,1146.92,NETC,FASTag,Success
T0000579,C02154,M0326,2025-07-11,6725.05,RuPay,POS,Success
T0000580,C04737,M0160,2026-06-25,509.32,UPI,UPI Lite,Success
T0000581,C00609,M0218,2025-11-17,570.04,UPI,QR,Success
T0000582,C03044,M0288,2025-06-24,1365.71,UPI,QR,Success
T0000583,C01664,M0167,2025-04-05,791.06,UPI,QR,Success
T0000584,C03295,M0490,2026-06-09,408.89,RuPay,ATM,Success
T0000585,C01998,M0285,2026-06-17,1795.71,Acceptance,E-commerce,Success
T0000586,C02430,M0453,2025-06-05,867.71,RuPay,E-commerce,Success
T0000587,C04200,M0451,2025-09-02,408.7,UPI,UPI Lite,Success
T0000588,C02712,M0112,2025-01-20,156.74,UPI,Mobile App,Success
T0000589,C03186,M0160,2025-07-27,281.87,UPI,UPI Lite,Failed
T0000590,C01532,M0233,2025-11-06,523.87,UPI,UPI Lite,Success
T0000591,C04217,M0270,2025-11-13,258.19,UPI,QR,Success
T0000592,C03707,M0024,2026-05-15,1199.75,UPI,UPI Lite,Success
T0000593,C03075,M0417,2025-09-23,556.48,NETC,Toll Plaza,Success
T0000594,C04503,M0482,2026-05-08,963.98,UPI,QR,Success
T0000595,C00676,M0223,2025-09-20,167.44,UPI,QR,Success
T0000596,C01655,M0498,2026-06-25,342.36,UPI,QR,Failed
T0000597,C04528,M0409,2026-05-16,730.0,UPI,Mobile App,Failed
T0000598,C04157,M0374,2025-01-07,952.02,UPI,UPI Lite,Success
T0000599,C03545,M0457,2025-04-04,943.69,UPI,UPI Lite,Success
T0000600,C03819,M0024,2026-06-01,927.53,UPI,QR,Success
T0000601,C03444,M0294,2026-06-16,1748.29,RuPay,POS,Failed
T0000602,C01048,M0070,2026-04-23,708.37,UPI,Mobile App,Success
T0000603,C02454,M0054,2026-03-24,4416.88,RuPay,E-commerce,Success
T0000604,C01332,M0293,2026-05-10,624.98,UPI,Mobile App,Success
T0000605,C04083,M0189,2026-06-20,1891.68,RuPay,E-commerce,Success
T0000606,C02661,M0369,2026-04-11,5479.34,UPI,UPI Lite,Success
T0000607,C02263,M0438,2025-05-22,9788.58,Acceptance,QR,Success
T0000608,C04358,M0113,2025-07-17,466.51,UPI,QR,Success
T0000609,C00764,M0040,2025-09-09,709.11,UPI,Mobile App,Success
T0000610,C02368,M0014,2026-06-10,203.98,UPI,Mobile App,Success
T0000611,C03409,M0167,2026-02-12,1477.41,RuPay,POS,Success
T0000612,C01685,M0148,2026-05-18,170.13,UPI,Mobile App,Success
T0000613,C04465,M0094,2025-07-20,518.01,UPI,UPI Lite,Success
T0000614,C00870,M0263,2026-04-26,469.54,NETC,Toll Plaza,Success
T0000615,C02734,M0215,2025-10-14,4689.24,Acceptance,E-commerce,Success
T0000616,C00914,M0311,2026-04-18,675.77,UPI,QR,Success
T0000617,C03132,M0052,2025-11-18,1951.11,RuPay,POS,Failed
T0000618,C01631,M0064,2025-07-27,1289.32,Acceptance,E-commerce,Success
T0000619,C00543,M0190,2025-06-24,539.63,UPI,QR,Success
T0000620,C02204,M0233,2025-12-01,729.57,UPI,UPI Lite,Success
T0000621,C02936,M0021,2026-06-16,896.94,RuPay,ATM,Success
T0000622,C00752,M0450,2026-05-03,1778.27,NETC,FASTag,Success
T0000623,C02112,M0283,2025-07-02,488.19,RuPay,POS,Success
T0000624,C00421,M0448,2025-02-04,542.25,NETC,FASTag,Success
T0000625,C02371,M0286,2025-12-09,198.47,UPI,UPI Lite,Success
T0000626,C01487,M0085,2025-06-10,111.8,UPI,Mobile App,Success
T0000627,C00547,M0166,2026-06-02,2519.18,UPI,UPI Lite,Success
T0000628,C04962,M0343,2026-04-13,791.45,UPI,QR,Success
T0000629,C02558,M0099,2025-04-29,227.04,UPI,Mobile App,Success
T0000630,C01572,M0021,2025-08-25,2091.89,UPI,QR,Success
T0000631,C00454,M0294,2026-02-16,644.75,Acceptance,QR,Success
T0000632,C02692,M0479,2026-02-09,485.41,UPI,UPI Lite,Success
T0000633,C01758,M0370,2026-06-16,741.47,RuPay,ATM,Success
T0000634,C04775,M0073,2026-01-30,1132.59,NETC,FASTag,Success
T0000635,C04370,M0212,2025-05-10,331.29,UPI,QR,Success
T0000636,C00060,M0417,2026-05-08,1904.93,UPI,UPI Lite,Success
T0000637,C04438,M0184,2025-12-14,1771.95,Acceptance,POS,Success
T0000638,C01418,M0237,2025-12-13,459.31,UPI,QR,Success
T0000639,C02161,M0336,2025-06-04,238.4,UPI,QR,Success
T0000640,C01339,M0096,2025-01-23,1039.7,UPI,Mobile App,Success
T0000641,C00467,M0083,2025-10-15,2523.09,NETC,FASTag,Success
T0000642,C02311,M0082,2025-11-19,276.1,UPI,UPI Lite,Success
T0000643,C02472,M0284,2025-12-17,324.46,UPI,Mobile App,Success
T0000644,C00720,M0251,2026-04-30,267.91,UPI,UPI Lite,Success
T0000645,C01236,M0471,2025-10-08,,Acceptance,E-commerce,Success
T0000646,C00563,M0442,2025-05-24,726.69,NETC,FASTag,Success
T0000647,C00983,M0314,2025-05-12,2905.35,RuPay,POS,Success
T0000648,C02967,M0097,2026-03-18,939.63,Acceptance,POS,Success
T0000649,C02336,M0457,2025-06-21,466.76,UPI,QR,Success
T0000650,C04521,M0306,2025-01-06,286.65,UPI,UPI Lite,Failed
T0000651,C04650,M0468,2025-08-18,355.6,RuPay,ATM,Success
T0000652,C04855,M0020,2026-04-21,402.32,UPI,QR,Success
T0000653,C01731,M0464,2025-10-04,1023.16,RuPay,E-commerce,Success
T0000654,C04340,M0384,2025-09-17,7485.92,RuPay,ATM,Success
T0000655,C03048,M0165,2026-03-09,436.9,UPI,Mobile App,Success
T0000656,C01358,M0080,2025-04-29,5089.66,RuPay,POS,Success
T0000657,C02376,M0075,2025-11-17,474.04,UPI,QR,Success
T0000658,C02763,M0290,2026-04-16,661.99,UPI,UPI Lite,Success
T0000659,C01786,M0270,2025-05-20,3396.74,RuPay,ATM,Success
T0000660,C01963,M0214,2026-03-30,460.53,UPI,UPI Lite,Success
T0000661,C01189,M0276,2026-03-13,1312.39,RuPay,POS,Success
T0000662,C02679,M0039,2025-11-11,869.06,UPI,Mobile App,Failed
T0000663,C03008,M0269,2025-07-25,158.28,UPI,Mobile App,Success
T0000664,C03124,M0197,2025-08-03,625.52,UPI,Mobile App,Success
T0000665,C03144,M0221,2025-06-28,344.22,UPI,UPI Lite,Success
T0000666,C02801,M0109,2025-04-24,779.72,UPI,QR,Reversed
T0000667,C00324,M0188,2025-05-28,508.58,UPI,Mobile App,Failed
T0000668,C03684,M0150,2026-06-03,1399.22,UPI,UPI Lite,Success
T0000669,C02203,M0042,2025-11-17,1281.07,UPI,UPI Lite,Success
T0000670,C01795,M0198,2025-05-23,3788.21,RuPay,E-commerce,Success
T0000671,C02249,M0411,2026-03-06,157.62,UPI,Mobile App,Success
T0000672,C02343,M0123,2025-01-05,688.88,Acceptance,QR,Success
T0000673,C03394,M0016,2026-05-03,595.15,Acceptance,POS,Success
T0000674,C03401,M0445,2025-12-21,1998.93,Acceptance,POS,Success
T0000675,C01976,M0463,2026-02-05,3298.77,RuPay,E-commerce,Success
T0000676,C03046,M0343,2026-01-05,385.62,UPI,QR,Success
T0000677,C01308,M0431,2026-03-31,1938.36,Acceptance,QR,Success
T0000678,C01456,M0187,2025-12-04,518.38,UPI,UPI Lite,Success
T0000679,C00963,M0021,2025-02-26,1172.09,RuPay,POS,Success
T0000680,C01718,M0384,2025-06-28,934.12,UPI,Mobile App,Success
T0000681,C02430,M0292,2025-12-30,376.85,NETC,Toll Plaza,Success
T0000682,C02540,M0126,2026-06-05,455.99,UPI,Mobile App,Success
T0000683,C03619,M0106,2025-09-24,698.28,UPI,QR,Success
T0000684,C02379,M0265,2026-05-20,391.14,UPI,QR,Success
T0000685,C00875,M0268,2025-05-29,1192.51,RuPay,E-commerce,Success
T0000686,C03671,M0427,2026-01-24,651.21,UPI,QR,Success
T0000687,C02206,M0278,2025-06-17,4002.9,RuPay,ATM,Success
T0000688,C04528,M0215,2026-04-27,1835.36,Acceptance,POS,Success
T0000689,C01140,M0296,2025-01-17,303.85,UPI,QR,Success
T0000690,C03592,M0305,2026-06-30,120.16,UPI,QR,Success
T0000691,C04715,M0239,2025-05-09,420.85,UPI,UPI Lite,Success
T0000692,C04715,M0416,2025-08-31,425.54,UPI,UPI Lite,Success
T0000693,C02674,M0483,2025-11-15,258.95,UPI,Mobile App,Success
T0000694,C04531,M0104,2025-09-23,531.52,NETC,Toll Plaza,Success
T0000695,C01546,M0332,2025-08-30,1866.03,RuPay,POS,Success
T0000696,C02844,M0059,2026-06-05,665.19,RuPay,E-commerce,Success
T0000697,C04668,M0011,2025-07-02,1500.77,UPI,UPI Lite,Success
T0000698,C00266,M0318,2026-05-14,329.22,NETC,FASTag,Failed
T0000699,C00102,M0088,2025-11-12,785.5,NETC,FASTag,Success
T0000700,C02757,M0090,2026-01-04,154.03,UPI,QR,Success
T0000701,C03974,M0280,2026-03-02,801.78,UPI,Mobile App,Success
T0000702,C01535,M0062,2025-09-01,1068.98,UPI,Mobile App,Success
T0000703,C02270,M0307,2025-12-26,199.16,UPI,Mobile App,Success
T0000704,C02963,M0332,2026-04-15,4955.62,Acceptance,POS,Success
T0000705,C02484,M0267,2026-04-08,3854.67,RuPay,ATM,Failed
T0000706,C01214,M0423,2025-07-18,273.72,UPI,Mobile App,Success
T0000707,C04736,M0095,2026-01-28,2884.28,RuPay,POS,Success
T0000708,C02993,M0122,2026-05-11,254.97,NETC,Toll Plaza,Success
T0000709,C04430,M0134,2025-12-12,1576.12,RuPay,POS,Success
T0000710,C00907,M0426,2025-11-16,322.02,UPI,QR,Success
T0000711,C01582,M0443,2026-04-23,511.71,UPI,UPI Lite,Reversed
T0000712,C01605,M0102,2026-03-16,563.95,UPI,QR,Success
T0000713,C00570,M0116,2025-10-10,1132.77,RuPay,E-commerce,Success
T0000714,C01546,M0270,2025-05-04,1463.04,RuPay,POS,Success
T0000715,C00909,M0430,2026-04-10,328.43,UPI,UPI Lite,Success
T0000716,C04463,M0463,2025-06-06,1271.87,RuPay,POS,Success
T0000717,C04084,M0122,2025-04-29,307.21,UPI,QR,Success
T0000718,C03341,M0146,2026-04-10,403.19,Acceptance,POS,Success
T0000719,C02426,M0226,2025-02-08,390.39,UPI,UPI Lite,Success
T0000720,C03219,M0199,2025-06-23,106.67,UPI,UPI Lite,Success
T0000721,C02166,M0067,2026-05-23,364.78,Acceptance,QR,Success
T0000722,C01014,M0042,2025-08-13,1924.21,Acceptance,QR,Success
T0000723,C03207,M0259,2025-08-07,932.03,Acceptance,POS,Success
T0000724,C01873,M0123,2025-05-09,461.07,UPI,Mobile App,Success
T0000725,C04910,M0011,2025-10-19,398.47,UPI,UPI Lite,Success
T0000726,C00206,M0086,2025-03-09,342.19,UPI,Mobile App,Success
T0000727,C00816,M0395,2026-05-28,597.38,UPI,QR,Success
T0000728,C00066,M0444,2025-03-11,379.57,UPI,QR,Success
T0000729,C04046,M0333,2025-05-04,463.66,RuPay,ATM,Success
T0000730,C02052,M0270,2025-04-27,861.15,UPI,QR,Success
T0000731,C00003,M0308,2025-08-09,211.62,UPI,QR,Success
T0000732,C00325,M0307,2025-12-21,276.65,UPI,Mobile App,Success
T0000733,C00605,M0326,2025-07-31,265.64,UPI,UPI Lite,Success
T0000734,C04892,M0270,2026-05-15,1549.45,NETC,Toll Plaza,Reversed
T0000735,C02583,M0337,2025-08-04,379.13,UPI,Mobile App,Success
T0000736,C02647,M0171,2025-05-18,195.07,UPI,UPI Lite,Success
T0000737,C03123,M0206,2026-02-10,313.68,UPI,UPI Lite,Success
T0000738,C03115,M0065,2026-03-06,247.72,UPI,Mobile App,Success
T0000739,C03276,M0248,2025-06-19,749.79,RuPay,ATM,Success
T0000740,C00347,M0400,2026-01-22,2296.29,RuPay,POS,Success
