offer_id,customer_id,transaction_id,reward_amount
O011,C02261,T0083873,102.35
O003,C02873,T0064290,225.08
O015,C01178,T0061454,14.93
O001,C04373,T0059958,495.48
O014,C03781,T0047592,15.0
O009,C02011,T0032142,39.31
O013,C02427,T0063131,131.14
O009,C00491,T0024226,86.48
O008,C03617,T0067872,188.93
O011,C00654,T0037932,50.18
O001,C04131,T0009055,72.67
O013,C03874,T0016129,57.27
O013,C01219,T0025380,216.73
O016,C01452,T0013540,16.69
O003,C02610,T0027535,40.59
O005,C03537,T0054912,374.12
O015,C00469,T0025702,22.26
O010,C01785,T0087256,234.2
O013,C02524,T0018189,748.55
O006,C01638,T0004607,184.31
O006,C01117,T0073890,140.98
O005,C03389,T0067177,107.47
O005,C00405,T0037108,43.64
O017,C01423,T0030208,88.56
O014,C00945,T0083022,8.06
O009,C03756,T0013194,29.39
O008,C03535,T0053806,149.34
O010,C02404,T0079873,172.83
O013,C01974,T0098573,135.15
O009,C03865,T0030188,56.19
O015,C01658,T0090719,5.26
O015,C00089,T0023007,161.78
O001,C03063,T0046953,351.19
O001,C04875,T0087535,71.63
O016,C03045,T0030400,17.74
O001,C03318,T0018401,402.51
O003,C01946,T0083757,794.72
O016,C04868,T0006732,107.72
O005,C00816,T0092268,62.57
O002,C01404,T0077362,10.8
O014,C01505,T0074443,57.53
O002,C03346,T0028012,79.34
O017,C04785,T0071727,372.67
O014,C03604,T0016332,191.74
O011,C02411,T0005022,112.59
O016,C03892,T0047301,41.27
O014,C04483,T0063660,11.11
O014,C02337,T0065535,8.06
O005,C00100,T0046112,48.19
O016,C00255,T0007276,10.47
O001,C04096,T0068485,218.59
O010,C00952,T0083206,369.77
O015,C02927,T0055679,221.68
O013,C00345,T0056482,180.16
O020,C02467,T0069446,904.94
O016,C03628,T0003837,48.94
O014,C04840,T0054394,25.38
O001,C03982,T0031918,91.19
O006,C00044,T0012221,194.7
O012,C04749,T0029968,67.79
O016,C00861,T0020512,28.21
O009,C02099,T0049611,29.59
O001,C02431,T0070276,172.07
O015,C03833,T0084473,169.14
O018,C00330,T0025851,35.22
O020,C00763,T0074159,151.75
O013,C04525,T0097778,80.88
O017,C02288,T0057182,69.54
O003,C03476,T0074193,345.67
O001,C01198,T0010951,126.75
O018,C00787,T0042977,21.63
O015,C04648,T0001134,111.21
O001,C03906,T0064420,155.7
O005,C00784,T0091838,52.91
O020,C02737,T0042546,55.26
O010,C03930,T0000875,85.39
O019,C00522,T0080385,780.74
O004,C00212,T0021955,142.84
O018,C03049,T0056557,97.35
O003,C03038,T0081014,138.66
O002,C01808,T0044388,142.51
O014,C04891,T0075589,33.65
O004,C03821,T0036963,104.29
O010,C00277,T0066744,78.13
O008,C04738,T0006908,202.91
O009,C00088,T0075483,14.11
O005,C00289,T0054122,91.25
O016,C00430,T0056157,21.46
O015,C03476,T0011805,12.14
O006,C02950,T0049362,90.88
O015,C04252,T0042844,42.95
O006,C03694,T0061851,89.0
O014,C04516,T0085015,14.54
O007,C04888,T0050544,25.84
O002,C00735,T0061526,10.68
O003,C04124,T0002890,98.94
O020,C01271,T0027763,107.52
O012,C02969,T0034818,143.3
O003,C02850,T0023667,50.68
O018,C04999,T0069330,61.5
O001,C00397,T0077717,65.23
O011,C00289,T0062978,357.67
O009,C01755,T0087792,70.7
O019,C04686,T0021294,66.1
O015,C02864,T0060442,25.07
O003,C00593,T0081402,186.89
O011,C01138,T0091928,152.78
O012,C03835,T0036331,124.79
O004,C03318,T0057912,389.89
O003,C01719,T0081784,56.24
O009,C03911,T0002948,13.89
O011,C02512,T0099681,36.03
O015,C01339,T0067669,24.55
O018,C01612,T0022765,261.97
O013,C00071,T0077811,90.28
O009,C03478,T0010091,23.4
O013,C03702,T0003720,30.35
O018,C04354,T0081660,17.98
O019,C01595,T0075821,258.46
O007,C03957,T0095342,28.82
O004,C01344,T0045947,117.89
O010,C02537,T0042440,62.06
O002,C04270,T0062461,644.71
O012,C04653,T0002349,416.01
O006,C04109,T0087536,187.5
O006,C00808,T0029250,122.62
O008,C00109,T0074731,61.95
O015,C03250,T0065725,12.67
O005,C02145,T0017569,69.12
O010,C00959,T0094187,321.81
O009,C04183,T0076765,11.46
O010,C00971,T0027501,1308.82
O009,C00319,T0031604,39.49
O013,C01856,T0098233,195.52
O015,C00463,T0060493,24.78
O018,C04421,T0034290,171.93
O008,C02722,T0037058,91.34
O013,C01233,T0025191,75.97
O015,C04137,T0016417,25.05
O020,C04705,T0077623,109.58
O011,C04558,T0092033,57.38
O006,C03291,T0082522,99.83
O014,C02971,T0052317,106.36
O017,C00191,T0031221,58.02
O020,C03307,T0046699,169.18
O020,C04162,T0013370,63.24
O014,C02752,T0019094,63.09
O013,C03996,T0096941,51.3
O019,C04606,T0044934,110.52
O013,C02811,T0096022,25.09
O020,C04324,T0068319,49.24
O017,C00042,T0066752,326.37
O004,C01476,T0087098,305.54
O006,C00118,T0013150,74.33
O004,C04913,T0042983,83.81
O010,C03280,T0082006,91.66
O018,C00761,T0013348,238.08
O020,C04142,T0001330,119.78
O019,C02800,T0086214,37.69
O001,C02736,T0002931,168.65
O016,C00600,T0072510,108.49
O007,C00244,T0084659,36.98
O018,C02770,T0073529,65.67
O011,C01537,T0013192,192.69
O004,C04860,T0007389,85.21
O013,C00580,T0001246,16.83
O016,C04819,T0056790,70.16
O020,C03115,T0014615,35.34
O018,C04046,T0072151,26.26
O019,C03635,T0071023,118.52
O014,C01770,T0038025,10.38
O002,C04739,T0026957,417.07
O016,C02320,T0075357,42.23
O002,C03015,T0064233,27.02
O012,C04714,T0010871,427.93
O016,C04619,T0095862,9.61
O005,C03440,T0009976,66.33
O004,C01394,T0034590,110.13
O003,C04708,T0014410,193.34
O009,C02130,T0016213,14.08
O001,C01737,T0049863,200.26
O008,C00230,T0082939,43.08
O004,C01726,T0060588,83.24
O003,C02103,T0081697,82.12
O016,C00780,T0050552,12.4
O012,C04298,T0061302,42.85
O006,C02505,T0023041,153.57
O011,C03603,T0012859,170.73
O016,C03926,T0078501,75.03
O006,C04650,T0086133,18.49
O004,C00316,T0069723,258.48
O005,C00244,T0036873,197.7
O005,C03040,T0036157,138.44
O016,C03414,T0008490,44.06
O013,C01329,T0066038,34.43
O002,C02633,T0024503,83.34
O011,C00602,T0046454,34.29
O015,C01759,T0077103,28.85
O012,C01280,T0097552,87.54
O007,C00055,T0026737,215.69
O002,C00981,T0099285,96.03
O014,C02479,T0047141,15.9
O004,C00899,T0066485,300.84
O009,C01315,T0085514,14.89
O011,C00293,T0074214,111.16
O018,C02679,T0054750,99.94
O014,C02353,T0025077,77.25
O020,C02473,T0034587,841.71
O015,C02074,T0067020,73.6
O013,C00062,T0042658,243.12
O001,C03359,T0044407,90.63
O014,C01780,T0096771,13.19
O004,C00213,T0088767,132.38
O015,C03274,T0095008,19.42
O004,C01231,T0027297,99.07
O004,C04008,T0087505,808.91
O017,C03827,T0061994,151.48
O008,C00270,T0072314,39.77
O003,C03427,T0079854,19.17
O014,C04118,T0079294,14.64
O003,C00828,T0049465,53.96
O014,C02815,T0045289,67.99
O018,C04383,T0062936,11.17
O016,C01500,T0038747,22.7
O003,C03176,T0019253,68.14
O002,C03048,T0053614,275.84
O009,C04626,T0045569,42.02
O005,C00473,T0085307,459.14
O002,C01475,T0004514,4.5
O011,C01228,T0045721,92.13
O019,C02730,T0066379,48.83
O008,C02689,T0040093,240.7
O006,C04237,T0067342,77.46
O004,C00024,T0008760,131.47
O017,C01688,T0097683,29.51
O009,C02686,T0038038,89.11
O019,C02352,T0041729,249.9
O012,C03981,T0044578,49.48
O019,C03828,T0048853,116.6
O010,C01859,T0014235,320.15
O019,C03465,T0062340,364.31
O016,C00306,T0030385,185.07
O012,C02288,T0071117,30.99
O005,C04385,T0090882,544.74
O007,C00201,T0022062,16.9
O004,C03095,T0087127,158.75
O012,C00308,T0013134,132.91
O017,C03331,T0060303,64.09
O018,C04416,T0061654,94.77
O009,C01104,T0041348,13.08
O012,C03594,T0025362,67.28
O003,C04078,T0062364,80.71
O007,C00027,T0024177,24.26
O005,C02467,T0035810,56.91
O015,C04560,T0018504,62.58
O006,C00130,T0088824,27.89
O015,C01732,T0074954,26.25
O013,C03046,T0033273,73.63
O003,C02989,T0078025,23.55
O020,C03575,T0037797,24.74
O020,C04444,T0072272,127.93
O014,C02443,T0011390,17.85
O006,C04659,T0037739,88.82
O016,C02209,T0086366,67.21
O020,C01578,T0046040,170.09
O007,C04716,T0007415,93.21
O001,C01835,T0038120,98.89
O001,C02203,T0044680,223.18
O002,C01061,T0049452,31.16
O001,C01299,T0098111,78.78
O019,C03602,T0020850,81.76
O012,C01810,T0029151,136.55
O009,C03044,T0073632,9.79
O008,C00769,T0003946,489.85
O001,C01483,T0091857,92.36
O005,C01776,T0043467,125.94
O011,C00590,T0083417,150.83
O008,C02381,T0093811,296.47
O013,C00993,T0086291,88.46
O010,C02826,T0058928,43.41
O013,C01000,T0056531,43.24
O002,C01110,T0044855,10.15
O020,C00255,T0009336,28.87
O007,C01676,T0001282,97.4
O011,C00394,T0003284,118.66
O011,C04421,T0049100,176.19
O006,C02013,T0019147,163.36
O007,C02006,T0089593,12.84
O011,C02757,T0070528,256.56
O014,C01427,T0008970,16.15
O018,C00394,T0094317,302.05
O001,C01568,T0051586,895.54
O020,C00366,T0017445,309.17
O005,C01884,T0081034,279.31
O013,C03591,T0036743,29.88
O006,C04718,T0047345,106.62
O005,C00995,T0075040,146.33
O017,C01036,T0065615,69.92
O005,C00997,T0033534,122.09
O003,C00273,T0023201,621.57
O015,C04244,T0076283,89.72
O009,C01987,T0018143,124.29
O008,C04139,T0028772,100.45
O006,C03325,T0009409,94.94
O017,C01582,T0081039,29.72
O020,C03875,T0008980,105.12
O020,C04502,T0094460,242.7
O018,C03661,T0028842,288.92
O001,C03885,T0012399,78.76
O017,C02531,T0049509,160.59
O007,C03415,T0060115,83.57
O001,C02246,T0061700,53.11
O019,C02420,T0006502,477.75
O019,C03036,T0023430,97.78
O016,C03631,T0026377,11.94
O010,C01277,T0006539,43.14
O010,C03878,T0069487,190.06
O020,C04007,T0071803,144.88
O014,C03231,T0076137,8.2
O008,C00922,T0033179,63.04
O020,C02975,T0080232,207.72
O018,C01986,T0006823,49.61
O011,C02911,T0054807,160.53
O015,C01996,T0003525,520.94
O008,C04497,T0066931,142.76
O002,C00970,T0049476,39.27
O005,C04913,T0083858,144.62
O019,C02056,T0099789,25.89
O001,C02472,T0012482,108.34
O011,C04772,T0082141,79.53
O017,C02724,T0062861,222.02
O016,C03223,T0059983,18.83
O010,C04869,T0075175,607.12
O001,C00445,T0039840,182.3
O020,C04142,T0096921,783.31
O014,C00515,T0083312,14.5
O006,C03312,T0063852,169.62
O014,C03837,T0045158,16.32
O002,C04269,T0049507,41.63
O003,C00618,T0030112,175.58
O019,C01034,T0083890,410.04
O003,C03870,T0061856,355.6
O007,C01890,T0031173,38.98
O012,C00864,T0078216,91.05
O004,C01620,T0038437,1520.6
O019,C01175,T0059697,26.03
O007,C04110,T0021994,9.85
O018,C03151,T0084214,126.49
O017,C01987,T0068354,466.7
O017,C04896,T0096800,26.79
O018,C03920,T0007185,392.29
O011,C03820,T0047291,26.11
O005,C02232,T0013412,65.38
O014,C01773,T0011446,7.87
O007,C03762,T0085630,8.03
O014,C03508,T0047297,443.0
O010,C01655,T0064197,66.12
O007,C04645,T0003645,55.5
O013,C04888,T0080290,113.36
O009,C03966,T0040111,25.86
O009,C01548,T0038415,14.82
O004,C03457,T0081509,37.34
O016,C03691,T0054432,7.99
O005,C02868,T0078696,175.38
O016,C02602,T0035343,23.61
O005,C04298,T0071236,50.07
O011,C03836,T0096686,56.11
O010,C01901,T0095080,273.03
O009,C03260,T0096759,6.52
O020,C04338,T0058111,84.3
O001,C00435,T0079299,68.57
O010,C02885,T0097916,218.7
O015,C01932,T0084088,59.7
O015,C00992,T0084849,366.24
O016,C04051,T0086176,31.09
O019,C02579,T0057519,45.47
O010,C03918,T0046186,49.11
O011,C01791,T0084313,103.85
O002,C03245,T0078951,41.83
O020,C02135,T0019984,100.27
O015,C03851,T0099401,36.07
O004,C04321,T0045531,47.02
O003,C01836,T0083299,41.23
O011,C04386,T0096915,153.25
O009,C02223,T0093890,106.17
O019,C02890,T0025038,22.15
O009,C04805,T0043727,38.55
O014,C03443,T0095979,21.82
O002,C03566,T0071690,62.28
O020,C04839,T0078908,119.32
O012,C00145,T0037752,173.81
O014,C01716,T0033278,56.11
O015,C01313,T0021332,55.72
O004,C02283,T0089867,163.45
O012,C03267,T0085863,118.85
O001,C00838,T0093996,179.98
O014,C02707,T0050222,257.97
O005,C02842,T0042388,69.31
O001,C00179,T0026555,109.69
O008,C00976,T0046302,619.11
O020,C00985,T0003605,73.94
O008,C03837,T0042744,80.69
O016,C02729,T0074725,14.47
O019,C04954,T0005679,49.96
O016,C03017,T0027622,108.07
O016,C02337,T0026793,104.74
O006,C02120,T0009212,117.16
O001,C00023,T0040868,187.15
O020,C02158,T0052402,704.79
O003,C02557,T0055058,106.97
O005,C04861,T0026507,93.18
O001,C01264,T0019782,374.58
O001,C04420,T0013305,216.31
O012,C03706,T0075160,30.81
O017,C00425,T0020780,112.3
O002,C03278,T0097758,13.35
O016,C04874,T0064405,16.18
O016,C01329,T0060371,12.16
O019,C01198,T0083416,42.09
O009,C01572,T0030220,59.77
O003,C03206,T0031960,60.55
O005,C03890,T0049679,45.44
O015,C03741,T0018208,132.74
O001,C01655,T0068343,48.48
O018,C03995,T0073755,95.41
O002,C01402,T0090526,33.81
O001,C00344,T0035735,67.6
O005,C01931,T0071397,371.95
O008,C03003,T0094937,624.37
O018,C04523,T0093891,63.89
O010,C00803,T0054875,42.15
O002,C04135,T0069282,239.22
O020,C04163,T0011735,113.52
O012,C02751,T0036432,162.58
O014,C02775,T0087542,85.8
O015,C00882,T0052043,49.51
O005,C04221,T0079511,248.95
O008,C04522,T0066414,68.56
O001,C04660,T0074830,129.62
O013,C02590,T0039426,18.25
O006,C00136,T0035561,92.22
O007,C02992,T0082856,21.63
O014,C04784,T0065731,5.78
O007,C01255,T0042222,274.84
O004,C04960,T0041026,31.16
O002,C01032,T0000290,235.4
O015,C03781,T0058115,48.54
O010,C04260,T0013841,1627.07
O002,C03913,T0083688,39.81
O007,C02381,T0089815,22.6
O018,C01860,T0005250,24.67
O019,C01775,T0012366,225.97
O010,C04920,T0034413,64.56
O003,C01087,T0061790,27.38
O013,C04615,T0028435,10.26
O008,C02930,T0012500,77.4
O007,C02908,T0066079,246.45
O019,C04591,T0040561,79.36
O003,C00005,T0091227,14.31
O007,C04175,T0069813,76.97
O018,C00338,T0043022,54.29
O014,C01564,T0088251,79.86
O018,C03101,T0053805,65.45
O012,C00795,T0091189,479.53
O010,C02819,T0061030,33.53
O009,C02804,T0097152,27.8
O008,C02277,T0091703,149.22
O018,C02544,T0095866,96.63
O018,C01885,T0030931,81.57
O009,C01232,T0056102,14.29
O020,C02040,T0007778,57.3
O005,C03303,T0028555,132.95
O015,C02027,T0046921,37.35
O010,C00051,T0039959,304.7
O008,C02960,T0091538,646.69
O007,C00365,T0019082,51.19
O002,C01603,T0005189,155.38
O014,C01035,T0002902,15.26
O008,C04923,T0059158,304.98
O001,C02889,T0000985,190.82
O004,C03750,T0093776,1078.09
O003,C00504,T0009103,1186.51
O011,C03723,T0041400,28.49
O015,C02462,T0001016,37.35
O015,C01639,T0020079,16.19
O017,C03947,T0011397,126.94
O008,C00109,T0039382,62.7
O013,C02398,T0076462,238.92
O009,C02791,T0009797,50.02
O011,C01351,T0007145,538.47
O003,C00159,T0030347,77.57
O008,C00665,T0016918,287.78
O007,C00202,T0010870,40.31
O016,C00609,T0050128,24.93
O006,C03025,T0011079,190.52
O002,C02925,T0075274,11.44
O018,C04802,T0030691,264.26
O001,C00698,T0020539,417.38
O019,C03966,T0080295,79.41
O016,C00162,T0091791,16.48
O012,C02097,T0038398,38.59
O011,C03543,T0057671,197.13
O020,C02418,T0009210,72.34
O019,C04572,T0087767,12.29
O010,C01900,T0028153,342.42
O013,C00267,T0052197,111.07
O009,C04564,T0062099,65.98
O004,C00332,T0038281,547.82
O001,C04245,T0026366,188.83
O001,C01772,T0042310,479.54
O016,C03071,T0016445,15.33
O004,C03876,T0054299,43.03
O010,C03030,T0065010,72.4
O015,C04816,T0054233,85.9
O008,C02163,T0057076,100.79
O006,C03109,T0042505,80.08
O006,C01130,T0034198,73.88
O018,C01210,T0060013,118.78
O003,C03359,T0026705,137.82
O013,C00250,T0069574,33.48
O012,C03644,T0018788,69.11
O010,C04341,T0044649,98.74
O014,C02414,T0069228,4.68
O005,C03104,T0061733,152.06
O009,C03416,T0091967,6.36
O020,C04183,T0075671,164.21
O016,C03142,T0073451,32.17
O008,C00305,T0096319,256.32
O012,C03738,T0013439,46.34
O015,C01836,T0030401,12.7
O004,C04788,T0007351,182.3
O017,C02341,T0016925,146.64
O015,C01939,T0074501,244.54
O006,C03433,T0024338,37.0
O014,C01945,T0074335,102.31
O015,C00118,T0062193,43.47
O019,C03160,T0005240,20.81
O019,C00113,T0004194,16.09
O014,C01611,T0084985,32.03
O004,C03345,T0016998,206.1
O006,C01281,T0041406,324.56
O019,C02052,T0002681,310.47
O001,C03902,T0017475,130.51
O001,C04752,T0016294,77.26
O006,C03808,T0055361,169.63
O010,C03623,T0012546,256.22
O018,C04324,T0019463,199.11
O016,C03579,T0091098,30.85
O005,C03094,T0029441,90.6
O018,C01796,T0054581,33.95
O012,C04807,T0031477,49.07
O003,C01774,T0077360,40.69
O013,C01292,T0000212,34.65
O012,C00638,T0075473,198.71
O017,C04029,T0093986,520.26
O004,C02067,T0045170,68.79
O013,C03642,T0018818,138.43
O009,C00541,T0041012,17.2
O014,C02193,T0013404,72.92
O018,C00952,T0046353,43.53
O014,C00225,T0031825,8.61
O005,C03122,T0089840,50.71
O008,C04646,T0027810,149.27
O016,C04940,T0085083,16.72
O016,C00135,T0004791,235.95
O003,C03669,T0041929,219.33
O006,C03966,T0068626,112.4
O006,C03013,T0000507,702.98
O017,C04516,T0092676,176.89
O018,C03775,T0052977,70.07
O005,C01655,T0057866,82.32
O012,C01217,T0068637,175.12
O008,C04429,T0032461,90.03
O012,C03479,T0053192,108.78
O016,C04334,T0097737,22.21
O018,C04271,T0022249,670.37
O012,C03180,T0087780,84.48
O006,C03291,T0056357,68.08
O003,C00513,T0091428,39.03
O007,C03051,T0064851,45.24
O001,C00603,T0007785,25.95
O004,C03138,T0037209,162.38
O006,C02804,T0008702,499.92
O012,C04360,T0070330,93.27
O001,C02258,T0088931,52.04
O010,C03583,T0037464,118.8
O008,C03779,T0007204,27.24
O017,C03060,T0033039,78.17
O006,C03940,T0077404,39.56
O010,C02767,T0009080,752.94
O004,C03237,T0021721,130.48
O012,C03088,T0075442,66.13
O003,C03394,T0089031,203.91
O019,C02563,T0024830,20.68
O006,C02065,T0047237,515.37
O015,C02793,T0032292,3.22
O019,C02098,T0088835,94.17
O018,C02148,T0094363,212.61
O011,C02628,T0005537,229.88
O013,C04738,T0035626,68.69
O020,C04571,T0091820,33.05
O009,C01866,T0038888,14.0
O013,C02306,T0047347,962.69
O008,C01419,T0050716,104.04
O013,C00399,T0062791,318.83
O009,C01037,T0075820,3.96
O004,C02596,T0037644,282.27
O013,C02972,T0089934,20.96
O006,C02854,T0086410,82.76
O010,C02283,T0025995,520.92
O004,C00423,T0078362,217.46
O017,C03720,T0042251,51.85
O010,C01674,T0043731,157.09
O007,C03742,T0064399,26.69
O015,C00390,T0005854,95.38
O001,C00533,T0057091,111.22
O012,C03199,T0071001,201.38
O010,C00467,T0083140,43.29
O017,C02287,T0082893,170.02
O014,C04049,T0081944,367.85
O011,C04299,T0062108,142.86
O013,C02558,T0043585,122.76
O008,C00688,T0072618,100.91
O001,C00179,T0043539,172.32
O006,C04724,T0077907,123.8
O007,C02734,T0083824,187.94
O018,C04390,T0087073,70.11
O011,C03430,T0030180,92.9
O001,C03628,T0062480,86.04
O020,C00702,T0095027,116.6
O016,C02678,T0042592,84.24
O015,C01025,T0080652,133.92
O003,C04024,T0051762,184.8
O004,C00503,T0057587,240.82
O013,C01703,T0004962,47.12
O002,C04434,T0064862,11.37
O017,C04367,T0075399,89.29
O011,C02187,T0063907,17.55
O020,C03615,T0091179,838.83
O013,C04360,T0026382,75.63
O012,C00816,T0002463,326.63
O020,C03698,T0034129,228.76
O013,C03073,T0090330,47.95
O015,C01341,T0000810,40.73
O012,C02024,T0005817,934.26
O014,C01962,T0093863,21.34
O007,C00352,T0005354,20.89
O014,C03421,T0092481,4.13
O012,C02835,T0077116,101.02
O012,C02240,T0057794,157.56
O008,C04930,T0084145,110.64
O016,C00245,T0011829,71.79
O001,C04502,T0013859,135.99
O019,C04624,T0077177,44.59
O007,C01647,T0044442,322.01
O001,C00849,T0033820,92.95
O009,C02514,T0024315,26.74
O006,C02677,T0013752,115.88
O010,C01931,T0023245,64.3
O011,C02327,T0069544,156.0
O001,C02443,T0083386,701.14
O020,C02342,T0021804,62.66
O010,C00819,T0057007,37.57
O017,C03257,T0027821,429.83
O004,C02977,T0069888,88.52
O017,C02294,T0000539,155.31
O005,C02782,T0048588,195.39
O009,C02703,T0077989,26.94
O008,C00685,T0048850,186.95
O015,C01569,T0080904,58.23
O014,C00643,T0084000,86.64
O009,C03861,T0008690,24.4
O002,C03044,T0021404,55.62
O015,C00149,T0066712,35.72
O007,C01487,T0049014,202.59
O013,C00879,T0018761,79.85
O010,C03578,T0003432,307.7
O014,C01291,T0050364,16.44
O001,C00220,T0089406,144.47
O004,C04069,T0084004,44.16
O018,C02123,T0035073,33.07
O009,C00132,T0022681,50.54
O003,C00836,T0007279,524.47
O009,C00145,T0049325,23.92
O001,C04167,T0067962,229.8
O019,C01077,T0055235,131.5
O019,C03613,T0047803,40.04
O009,C01525,T0097487,31.7
O014,C00536,T0083724,8.79
O015,C03717,T0087821,39.53
O012,C04137,T0064296,190.67
O005,C00774,T0079762,174.29
O014,C03254,T0070371,42.22
O017,C04465,T0024726,70.38
O016,C03885,T0039103,9.9
O020,C01811,T0086163,80.29
O007,C01415,T0025059,12.87
O016,C02094,T0093763,19.35
O003,C00957,T0005598,206.66
O020,C00940,T0091364,240.06
O011,C01634,T0074625,85.65
O015,C04205,T0058755,592.78
O016,C03765,T0076496,14.77
O005,C00848,T0017288,56.79
O013,C01402,T0076554,12.11
O011,C02120,T0000275,86.35
O020,C00146,T0032879,94.63
O014,C04633,T0009063,36.66
O010,C01972,T0011693,35.28
O001,C04943,T0077892,154.9
O002,C03288,T0041240,65.18
O003,C02720,T0087104,202.81
O017,C01299,T0089040,95.78
O010,C01251,T0009516,404.97
O007,C00969,T0006696,15.54
O004,C01942,T0076079,208.46
O015,C04039,T0097523,11.41
O018,C03955,T0015279,45.24
O010,C00460,T0093896,99.35
O016,C01061,T0011606,29.68
O008,C02383,T0082767,82.52
O013,C01403,T0096864,113.26
O007,C01670,T0079977,12.62
O001,C04390,T0020532,314.65
O008,C00647,T0079501,126.24
O009,C01478,T0042786,20.86
O014,C02538,T0006585,4.92
O010,C03193,T0029549,341.67
O003,C03147,T0041422,167.33
O011,C01509,T0091668,66.2
O010,C03648,T0076724,158.65
O009,C03252,T0010176,81.31
O012,C02969,T0034207,697.95
O018,C02716,T0085282,26.08
O007,C04304,T0003648,40.4
O013,C02571,T0081153,26.74
O012,C04019,T0091896,41.8
O004,C02118,T0010697,27.88
O001,C01523,T0013493,123.27
O019,C02364,T0001046,39.94
O008,C00844,T0081098,75.61
O006,C02605,T0024235,44.4
O008,C03962,T0073389,1537.86
O013,C04006,T0040952,200.63
O006,C03351,T0027838,176.53
O009,C04858,T0040011,38.7
O004,C02371,T0036151,148.44
O004,C01739,T0047144,46.48
O004,C01666,T0084590,32.36
O004,C01107,T0074484,199.0
O018,C00856,T0035036,245.76
O004,C02103,T0039993,994.65
O017,C02114,T0050261,316.76
O008,C02326,T0009440,41.53
O014,C02837,T0091955,97.99
O008,C02698,T0087671,104.65
O006,C01559,T0075894,410.76
O006,C04469,T0067769,240.39
O020,C01381,T0081924,95.78
O015,C01082,T0013302,32.99
O006,C02180,T0013432,481.67
O020,C02374,T0089468,79.37
O017,C00828,T0057506,242.91
O017,C04273,T0052433,774.15
O015,C04233,T0035074,57.33
O018,C00247,T0090905,65.62
O015,C01159,T0067269,19.14
O003,C00405,T0033918,84.71
O001,C00975,T0010659,208.36
O016,C03911,T0098118,20.49
O006,C01802,T0050538,171.72
O002,C03581,T0041993,39.97
O006,C01026,T0079763,201.95
O003,C02619,T0099281,43.98
O003,C02718,T0001304,130.95
O011,C01199,T0054240,66.5
O002,C01319,T0079308,89.62
O013,C04959,T0062118,99.96
